0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-5,5,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,10,-7,-3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,-1,-2,-11
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-8,1,6,-4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,-1,10,9,-7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,-2,8,8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,7,-4,-11,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,8,-4,-10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-10,-2,-6
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,-10,6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4,-4,-1,-9,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,-4,-10,15
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,-9,-3,-13,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-13,2,-2,-5,-8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,7,6,-2,-7,-9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,2,-9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-5,-3,6,12,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,3,-6,-8,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-3,5,8,2
