-2,2,-5,5,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,-1,6,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0,-5,-3,-9,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,0,17,0,-5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,-7,-10,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-3,-6,0,9,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1,-7,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,-2,6,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
-2,-9,1,5,5,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
4,1,-9,3,11,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2,0,2,-5,-9,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7,-4,-13,7,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
-1,1,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
4,5,1,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
7,9,2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
7,-1,-3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
0,2,-6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2,11,-4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
-5,-2,-5,8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
0,-5,3,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
