0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,7,10,20
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-12,14,-3,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-7,4,10,-7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,10,-2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,-1,-6
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-3,-13,-2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-7,5,-6,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-9,1,7,10
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,-3,-1,-3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,-7,3,7,-2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,-7,-6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,6,-1,-3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,-6,7,3,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,3,12,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,-8,-2,6,-3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,-7,-1,-8,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,8,7,4,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,5,6,0,10,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-6,1,-13,-5,-3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,-2,0,9
